542210399,26519,1
542448198,38037,1
542593527,43594,4
542603578,41924,2
542725835,34197,2
542725835,34711,1
543113475,42389,2
543307116,51915,5
543800323,42631,1
544032006,42164,1
544163412,42404,1
544163412,50371,1
544180208,26535,1
544435733,14408,1
544450283,51320,1
544843065,18263,2
544936391,22649,1
545061112,43466,5
545163259,31098,1
545463904,31111,1
545741159,13108,1
545746177,27258,1
545872484,38821,1
545976083,30552,1
546011173,19012,1
546011173,29764,1
546374445,14151,1
546768578,14391,1
546989721,47048,1
547484607,22840,1
547729190,33587,8
547991450,18070,1
548297160,14907,4
548442574,42404,1
548454610,30838,1
548829039,30293,1
548992110,35225,1
549153874,21300,1
549153874,22325,2
549698202,46501,1
549717329,46227,1
549769401,30809,1
550120692,17203,4
550120692,22842,3
550176734,13363,1
550351762,31063,3
550456389,26983,1
550884806,35461,1
550907510,21315,1
551071453,31321,2
551120940,18777,1
552399944,30036,1
552595595,18230,1
552936450,43466,1
553010984,43178,3
553010984,43466,5
553010984,50371,1
553037883,34197,1
553519027,22325,1
554026963,23146,1
554512826,14408,1
554735897,39337,1
555168402,13669,2
555308169,25941,1
555394735,38245,1
555625677,38084,1
555681894,18230,3
555681894,19002,1
556410604,22325,5
557102088,30567,1
557244580,18488,1
557450836,13363,2
557531941,14407,1
557556520,35193,4
557562463,27306,5
557562463,42922,4
557562463,43466,2
557669114,51915,1
557671386,19259,1
557747863,21812,2
557747863,22325,7
557747863,22329,9
558078249,25956,1
558078249,48075,1
558209503,31355,1
558557922,22618,1
559298385,33930,1
560129202,14907,28
560129202,17731,14
560266630,34985,1
560313973,18499,1
560313973,22356,1
560477386,51915,1
560791565,21812,2
561105492,42436,9
561105492,43466,21
561123664,21812,6
561123664,22325,4
561373785,41892,33
562427387,30567,1
562947817,42436,1
564003663,17987,1
564089238,30085,1
564363969,47796,1
564543437,30586,1
564806767,41892,1
564948381,38084,2
564999467,19050,3
564999467,43175,1
565060091,50228,4
565216410,47674,1
565403903,18231,1
565808056,34437,1
565867726,18261,1
566004059,43466,9
566192095,34197,2
566219590,42404,2
566401372,38776,1
566617191,14136,1
566752096,51802,1
566799191,34951,1
566901110,43428,1
567361846,13363,6
567442700,34469,1
567448333,13363,2
567665323,17203,1
567675018,42372,1
567718433,22325,1
567985890,30085,1
568013428,35707,1
568400855,42404,1
568825508,35241,1
569323367,43466,3
569323367,50371,1
569374498,46790,1
569592675,34442,2
569603638,42180,1
569728061,27256,1
570962532,27451,1
571300543,33957,1
571310033,34985,1
571310670,22373,1
571461125,22600,1
571461125,39482,1
571889824,31065,1
571948016,31113,1
572266330,34985,4
572360581,47546,2
572484007,38805,2
572521736,38776,1
572684555,21332,21
572684555,22329,2
572684555,22842,37
572895230,19019,1
573239953,33908,1
573241629,14407,1
573509490,34442,1
573654735,31595,1
574005108,51402,1
574020934,26727,1
574129083,42404,25
574129083,42660,1
574129083,46019,1
575046961,26217,1
575086025,30841,2
575283815,34180,2
575886810,14408,1
575914740,34245,1
576367687,38197,1
576419616,47176,1
576599228,34215,1
576876304,47046,2
576947038,21827,1
576956675,26986,1
577126114,31113,1
577139227,27226,1
577291020,47559,1
577325410,17460,2
577479146,46790,1
577742919,18230,1
577796509,14907,1
577922764,42436,4
577922764,42660,1
577967230,25796,3
577967230,33988,2
578617060,22874,1
578832475,42436,2
578836545,50371,4
578836545,51915,4
578888517,34197,2
578974238,50373,1
579844524,42935,1
580147119,13123,1
580417331,42436,1
580469408,22842,2
580481086,38037,1
580518579,30308,1
580561474,21812,2
581016349,43658,1
581447323,51834,1
581996151,30584,1
582248454,34165,1
582266407,18793,6
582327770,29781,1
582749949,13155,1
583118648,30310,1
583198861,30053,10
584289154,25988,1
585195280,14407,1
585936169,47048,2
586051991,21556,1
586568211,42151,1
586689705,18248,1
586856537,26535,7
586856537,43466,11
586856537,43978,2
586856537,50371,27
587994726,42436,1
588275808,35460,1
588418427,50371,2
588881694,34953,4
588977554,43175,1
589138941,41925,1
589265097,31434,1
589509665,42952,1
589624512,42436,1
589718774,27451,1
589867198,13895,1
589979722,33925,1
589979722,35205,1
590068833,35225,2
590068833,41924,1
590885349,35225,2
591006696,22375,1
591164408,50597,1
591499886,14408,1
591600967,42404,2
591600967,50371,3
591626361,38551,1
591764287,35223,1
591982150,17764,3
592422909,34405,1
592691985,38551,1
592788383,25652,1
592894910,22103,1
593077893,43466,1
593097310,21636,1
593190873,33925,1
593434215,31081,1
593628471,47283,1
593804347,29818,2
593861450,18230,1
593947051,46266,1
593947051,46778,1
593976752,35225,1
594008345,26696,1
594248066,50371,2
594293620,50870,2
594721419,30072,1
595111197,39322,1
595252717,51786,1
595660130,21556,1
595677063,30839,1
595748992,47541,1
595920958,34197,4
595931783,18231,3
596250699,35707,1
596528657,19034,1
596553037,38776,1
596606654,27338,2
596661327,30294,1
597042526,51142,1
597130020,29541,1
597130020,39316,2
597354065,26504,3
597354065,41923,1
597561108,51834,1
597594771,47048,1
597711654,41892,1
597828540,35257,1
598195821,34180,1
598674079,34439,1
598805892,47048,1
599018638,51399,4
599180531,30053,1
599191902,47046,1
599566801,51915,9
599673387,18488,2
599701477,47304,1
599871191,26502,1
600192971,42922,2
600192971,42949,3
600197503,50341,1
600565699,51384,1
600725370,33876,2
600725370,37972,1
600965408,42871,1
601012018,21812,3
601166980,47046,1
601433013,42180,4
601454012,18745,1
601819451,25780,1
602126581,46779,1
602137282,43466,3
602187137,34713,1
602188918,35739,1
602220801,52139,1
602578802,39834,1
602696578,39573,1
602717373,43691,1
602794224,26218,1
602888592,26744,1
602907576,21812,1
603031817,13363,3
603035443,47028,2
603316956,21878,1
603322966,21878,2
603613093,19259,5
603613093,30053,20
604144569,17735,1
604293593,27210,2
604293593,39498,2
604423029,42885,1
604569492,14939,1
605642277,42663,1
605787898,41924,1
606191228,25652,1
606253854,30327,1
606815673,43978,1
606815673,50371,7
606925476,34197,2
606925476,35498,3
606925476,46019,3
607186736,42678,1
607283270,18232,1
607285309,14394,1
607292673,22842,1
608113912,50371,1
608160011,47786,2
608284089,43466,2
608756617,18232,4
608756617,21876,2
608933255,43687,1
608984723,47770,1
609048938,19012,1
609138555,38984,1
609334756,51834,2
609347007,43657,1
609412809,15179,1
609497304,14408,1
609680123,35208,1
609934388,33956,1
610178089,38554,1
610183371,30567,1
610363056,48075,1
610661541,43944,1
610790612,26021,1
610872817,30854,1
611077984,34951,1
611096463,31434,2
611251814,13895,1
611580459,47046,1
611655211,22618,1
611940336,46523,1
612045518,50341,1
612252070,17738,1
612607511,43466,2
612680019,14134,2
612830284,17237,1
613228173,35434,5
613355702,38040,1
613382638,18600,1
613652281,47544,2
613928657,38791,1
614072178,19034,1
614820572,31321,1
614934412,30809,3
614954404,17235,1
615301452,42949,1
615318494,39339,1
615817921,21332,1
615824672,17460,1
615950006,29571,1
616133152,43434,6
616139218,31595,1
616237618,51142,1
616254428,18232,1
616535678,27306,2
616535678,29892,2
616656281,51915,7
616694263,42663,1
616764247,42949,1
617034529,34711,1
617078558,25459,1
617081988,18022,1
617141842,30053,72
617199980,22889,1
617315064,34184,1
617936812,47047,1
618318331,13363,2
618342044,15050,4
619032614,21299,1
619143000,25764,1
619347669,50870,1
619505330,25764,2
619535488,43706,2
619562131,43191,1
620436430,35161,1
620455346,33928,1
620605999,42915,1
620613482,35461,1
620751822,51127,1
621415635,14907,1
621425228,46019,11
621455359,26472,1
621802798,26535,1
621931715,21812,1
622116808,34437,2
622247731,30631,1
622512682,35225,2
622752685,25667,1
623689445,25507,1
623944005,33683,1
624157264,46778,1
624338428,17731,5
624355119,13363,1
624931662,46010,1
625019826,46771,2
625071857,30824,1
625757648,30631,1
625897840,43175,1
626069047,13363,14
626069047,39514,1
626167286,42953,1
626407730,46771,4
626441206,34936,1
626452563,14907,1
626621218,22842,1
626970761,22875,1
627481493,38307,1
627569373,21332,1
628236924,43978,1
628446788,26474,1
628920582,41925,2
629158705,41924,1
629158705,51403,1
629248941,33988,1
629794694,50581,5
629816674,22618,1
629883397,21332,2
630213744,26470,3
630248751,18745,1
630511669,15002,1
630620485,50371,1
631153459,25796,2
631251795,33988,1
631352464,46778,1
631729414,18232,1
632059767,51915,2
632079522,47531,1
632115901,42036,1
632340324,34697,1
632440544,47013,1
632473458,35225,1
632473458,43434,5
632793984,18809,1
633032986,31113,1
633206347,51881,1
633565953,30792,2
633921161,34439,2
634584015,30822,1
634802041,38298,1
635358045,51399,1
635712198,31113,1
636339129,42436,1
636341428,42923,1
637026911,27240,1
637138187,25684,1
637151341,43466,1
637180697,35225,1
638320124,22842,5
638531801,19146,2
638531801,26535,2
638687250,51144,1
639526667,33940,1
639546460,18499,1
639572568,50371,1
640211563,13363,6
640280872,51883,2
640403432,35530,2
640467920,42404,1
640467920,51915,4
640740992,51127,1
640843596,21844,1
641242913,42149,1
641345782,43466,2
641588572,17734,1
642033943,13619,1
642206120,23098,1
642269495,51881,1
642292363,22356,1
642379761,27241,1
642600318,47304,1
642985024,14151,1
643015554,27338,1
643633458,35739,1
643995641,50870,1
644085751,18231,1
644366801,43160,1
644423124,34197,1
644812858,34948,1
645002532,26808,1
645044657,37748,1
645083842,34486,1
645140818,23386,1
645408811,34442,1
645700556,17995,2
645700556,31063,3
646019221,27306,2
646030024,39594,1
646523486,43466,1
646764005,21700,8
647001281,43946,1
647023485,51915,1
647482648,35257,1
647527838,42953,6
648068344,30824,1
648277916,34694,1
648384736,43466,1
648461726,34985,1
648879621,18022,1
648993680,42436,1
649159316,43466,1
649195558,34469,1
649207387,18488,1
649268510,18745,1
649456263,30039,2
649861584,47047,1
650072445,30068,1
651021496,35225,1
651021496,51915,33
651054518,39802,1
651106033,47047,1
651290349,22329,2
651485785,43466,5
651893679,31368,1
651963350,45989,1
652185067,23354,1
652387605,31081,1
652565168,42389,1
652733597,34711,2
652789940,35191,1
652935421,21812,1
652935421,30053,2
653159892,50371,12
653265314,50373,1
653442810,25973,1
653706135,38743,1
653982205,22872,1
654231927,51144,1
654334689,47304,1
654376821,34920,1
654476476,25958,1
655285829,31063,1
655340480,17747,1
655553946,35225,1
655665315,23386,5
655834362,21844,1
656230256,34711,1
656252763,27306,3
656252763,46019,2
656326074,27338,3
656326074,35225,2
656462203,46775,1
657515855,14986,1
657590341,34711,1
658077282,18488,1
658210097,33892,1
658210097,48075,7
658572928,27338,1
658671189,31113,1
658847219,43721,1
658938719,18230,2
659320204,29780,2
659527710,27241,1
659647042,22373,1
659724174,17987,1
659767585,50371,4
661052671,42949,1
661386230,13363,2
661389768,38279,1
661475148,17235,1
661598498,21863,1
661911374,35239,1
661933749,43914,2
662095068,35739,1
662405627,34420,1
663137291,42905,1
663275184,46533,1
663425416,47048,1
663772151,46790,1
664751219,51399,1
664994741,47546,1
665359833,46788,2
665935636,42901,2
666131561,25956,3
666131561,34985,1
666131561,43946,1
666153038,22325,1
666238672,35225,5
666279188,42179,1
666535752,33988,1
666641353,38803,1
666700083,14136,1
667131569,25988,2
667467830,47529,1
668114242,14907,11
668213146,29748,1
668374772,23355,1
668500701,31081,4
668518526,18536,1
668728292,47786,1
669202152,13108,1
669456366,39579,1
669574769,34420,2
669692249,46259,1
669819810,25975,1
669915473,34197,1
670381811,13363,3
671157667,22325,1
671294794,34968,1
671742257,33955,2
672313505,29539,1
672357204,47722,1
672482864,33972,1
672512934,34469,1
673133783,14151,1
673768698,35225,18
673768698,42404,1
673768698,43466,18
673768698,43978,8
674062694,46019,8
674072229,38759,1
674238439,21300,12
674374791,38804,1
674982679,43688,1
675020466,46266,1
675317232,42949,1
675329057,51915,1
675484938,43191,1
675579789,31081,13
675785315,30582,1
675997301,26166,2
676389821,13879,1
676470402,27001,1
676546357,51320,1
677236315,18230,2
677589482,18506,1
677589482,31081,1
677798384,15211,2
677800439,19002,1
678010962,51127,1
678039734,51915,1
678535445,51561,1
678890074,27497,2
679113538,43466,107
679113538,50371,1
679261852,18004,1
680089040,35498,1
680444294,47048,1
680461630,46019,2
680784886,42660,1
680831112,33956,1
681165880,22842,3
681165880,31595,4
681292305,39546,1
681385523,22375,1
681549870,38262,1
681573493,46019,1
681751056,19011,3
681808981,38262,2
681897179,42953,5
681937837,30327,1
682142527,13397,5
682197992,14136,1
682367242,43977,1
682525202,18232,5
682610521,43400,1
683517574,38004,1
683843595,43466,1
683869886,13363,2
684292465,30567,1
684367637,34985,1
684614033,39305,1
684853312,38823,1
685028811,26504,1
685693421,46771,2
686222325,30567,1
686222325,42953,8
686902166,18231,1
687141523,29748,1
687220753,14651,1
687381020,35464,1
687625768,13895,1
687656520,33988,2
687706554,42953,1
687858439,30854,1
688425295,34711,1
688498125,17222,1
689430364,22842,1
689476281,47818,1
689513846,43946,3
690011745,30053,1
690054551,42921,1
690153718,42404,1
690418885,30358,1
690687589,39579,1
690703484,35210,1
690717112,50628,1
690756159,25699,2
690877009,18536,1
691068106,38810,1
691197620,35225,1
691962184,37780,1
692169737,42660,1
692482784,51915,1
692554328,34984,1
692637056,31113,1
692844168,47539,1
693500484,21812,3
693722757,14408,1
694263170,30035,1
694645716,34469,1
694669352,35193,1
695141869,43466,1
695169326,42660,1
695402025,35530,1
695460274,47304,1
696057648,33957,1
696373358,21349,3
696517218,50887,1
696999585,14907,1
697523883,18102,2
698236290,31081,2
698678809,50887,3
698799472,42949,1
698856800,29860,1
698938602,35193,1
699049348,27338,5
699251786,52170,1
699542917,34424,1
699816168,42436,1
700180619,30567,1
700205073,18499,1
700393020,46019,2
700612097,31081,1
700791764,14907,1
700834738,39032,1
701045313,38968,1
701049211,34424,2
701236635,42436,1
701335659,14907,1
701368683,42436,9
701390905,38229,1
701602403,26761,1
702119283,25796,1
702119283,34183,1
702247558,34148,1
703019725,33844,1
703197603,47283,1
703498271,35225,7
703498271,50371,3
703843491,51127,1
705108274,23386,2
705487205,33988,3
705487205,51915,1
705521602,22325,5
705521602,22329,1
705521602,22356,13
705521602,22362,9
705794655,26535,1
706559585,30599,1
707344940,34469,1
708182607,26984,3
708182607,30824,2
708289095,50887,1
708482725,22377,1
708654645,14937,1
708936096,15050,2
709175700,43466,8
709175700,46779,5
709266578,22087,1
709347977,26967,1
709728260,38292,5
709789417,35225,1
709925650,47046,1
709960948,42917,1
710116971,30809,1
710149581,22906,1
710378624,21812,1
711115855,29539,1
711426588,18232,1
711592490,17974,1
711909535,51529,1
712067531,22329,11
712067531,23354,3
712067531,30293,4
712253645,51383,2
712716020,35739,1
713204992,33927,1
713492729,41892,1
713647134,34970,1
714565497,21668,1
714808883,38776,1
714906653,18490,1
714956499,26504,1
715121323,21812,8
715166223,34197,16
715166223,34711,1
715166223,35225,38
715166223,41924,3
715166223,42660,37
715438341,13363,1
716913880,34949,1
717030802,13911,1
717190557,13380,1
717365988,50371,1
717428727,38068,1
717494113,34197,3
717494113,46019,5
717650389,34469,1
717998583,29892,1
718300023,17972,1
718610356,34197,1
718996417,34949,1
719237846,39322,7
719305923,47512,1
719328520,34165,1
719614762,47527,1
720023856,26697,1
720217402,42663,1
720624276,39562,1
721210619,39514,6
721502527,51915,1
721661781,34165,1
721682453,50887,1
722328440,42436,1
722361501,42953,2
722576613,25990,4
722614651,18262,1
722673040,30053,3
722724453,43401,1
722908340,30839,4
722936930,51383,1
723085531,39257,1
723152611,41893,2
723599240,46999,1
723651834,47048,2
723792147,42179,1
723803834,14907,5
723892526,47013,2
724066755,42436,2
724156445,22842,12
724653359,18755,1
724896298,27016,1
725631891,33956,1
725845475,34133,1
725908561,30824,2
726095178,25956,1
726183435,31353,1
726770698,35499,1
727447777,39066,1
727614313,42949,1
727737648,43434,2
727953430,22842,2
728155467,14408,1
728217258,29828,2
728244415,43178,1
728244415,48075,1
728271242,34469,1
728286788,30599,3
728587278,17203,1
728587278,18230,2
728587278,22325,16
728587278,22329,8
728781936,31095,1
729108191,47015,1
729192396,42436,1
729365590,23178,1
729524082,22329,1
729659216,50883,1
729667655,19259,1
729799545,22086,1
730266771,30035,1
730299333,31113,1
730446039,46788,2
730512554,18230,1
730574587,46522,1
730890349,31092,1
731069253,38808,2
732370092,31290,1
732516490,38806,1
732572614,30858,1
732865205,17989,2
732932625,48075,1
733017757,22329,1
733513036,34696,1
733540335,27322,1
733703845,22889,2
733948616,26792,1
734110403,25764,3
734199727,43143,1
734286068,14907,2
734305713,34698,1
734376069,46771,4
734376069,47283,19
734657140,45989,1
735039142,35514,1
735044990,34245,1
735287029,17972,1
735289920,34441,1
735295646,25684,1
735693838,30582,2
736003337,33955,1
736396050,14907,13
736396050,22325,5
736396050,37972,3
736538896,22857,1
736538896,26953,1
737291641,23354,1
737425805,43434,1
737669327,52138,1
737881777,47287,1
738211281,21812,14
738469155,35225,4
738982943,39626,1
739044027,22632,1
739301263,31434,1
739479707,21861,1
740321486,50627,1
740349060,47046,1
740363891,18248,1
740406633,43434,3
740442660,27496,1
740612561,46518,1
740979744,34985,31
740979744,43946,42
741339980,25702,2
741922389,21876,1
742550647,14907,1
742551579,51915,6
742773135,17749,1
742828520,30293,1
743257382,30599,1
743348973,34697,1
743361496,22088,1
743596941,38581,1
743938828,47798,2
744175992,42437,1
744628927,21812,1
744628927,39514,1
745002045,46790,1
745423828,29539,1
746145873,39063,1
746312382,46019,3
746388216,23098,2
746537485,29556,2
746975653,25962,1
747431952,23354,6
747664459,26473,1
747686526,30085,1
747851796,25764,2
748633248,31290,1
748990165,13428,1
749268972,30359,1
749293688,30839,1
749293688,51915,1
749720031,25764,1
749778053,22329,1
749896852,27273,1
749953390,21893,1
750156739,33956,1
750270173,42921,1
750316372,14907,1
750365691,30085,2
750382652,51384,1
750539370,43978,5
750783445,26457,1
750826381,27338,1
751546119,34469,2
751546119,41892,1
751546119,47291,24
751595870,42663,1
751950534,26984,1
752302659,30068,1
752387882,25796,1
752846364,26535,1
752924129,33683,1
753746513,13363,1
753753336,34182,1
753865611,34469,1
754198503,22392,1
754370631,42436,1
754451714,47272,2
754817705,27226,1
755627101,30873,1
755852440,31290,1
756362201,46148,4
756439941,33683,1
756622766,25732,1
756622766,31145,2
756622766,43175,2
757029045,43466,1
757258499,51399,1
757495901,21812,3
757593682,30567,1
757858445,34985,1
758056944,26937,1
758224434,30888,1
758304507,22329,1
758582024,35239,1
758744455,21812,2
758927969,38776,1
758973389,17974,1
759048335,18232,1
759150756,47015,1
759276750,31063,1
759460771,21812,2
759621121,22325,2
759677142,18261,1
759869715,33988,1
759999712,17492,1
760560706,38069,1
760716877,26986,1
760903341,42436,1
761883546,30039,1
762103710,39032,1
762239214,19259,1
762376666,38534,1
762528864,14954,2
762529036,51915,1
762549260,35225,1
762875498,26215,1
762997720,38292,1
763163293,41897,1
763232702,26470,7
764089211,45989,1
764552184,34197,168
764552184,35225,127
764552184,41924,149
764552184,42436,4
764552184,42660,2
764887435,46276,1
765733257,50627,2
765798690,26980,2
765840878,23354,31
766115529,29748,1
766125254,14394,1
766212599,25764,3
766212599,27338,2
766219467,41924,12
766379705,34197,2
766379705,51915,16
766411057,27338,1
766507094,25796,2
766507094,48075,1
766663073,14907,2
766780865,21878,1
766885942,14907,1
767151309,18759,1
767288797,35205,1
767766592,47546,1
768503236,18488,1
768833345,47818,1
768843714,23354,1
768983064,42436,2
768983064,43978,1
769112770,41924,2
769313849,30615,1
769411029,30053,1
769469214,51384,1
769663563,47786,2
769862651,47047,1
770044041,46520,1
770354627,13395,1
770403085,46771,1
770463032,35225,1
770757979,48075,3
770757979,51915,1
771077942,14970,1
771588110,35225,1
771772157,22842,3
772449526,34439,1
772712463,38743,1
772982425,35739,2
772982425,51915,23
773203737,47304,1
773300662,37972,1
773433328,14907,5
773433328,21812,2
773656338,18745,1
773771247,33988,1
774281493,41925,1
775006820,42132,1
775280235,38292,1
775511413,29571,1
775630603,42404,1
775643162,18232,1
775742488,50341,3
775797005,23144,1
776284965,13363,1
776406733,31593,1
776406733,34711,3
776429033,50885,1
776631568,25956,2
776729346,35497,1
776848255,31113,1
776887561,35225,5
776887561,51915,2
776933853,43353,2
777206102,29779,1
777568357,35195,1
777846702,35257,1
777915212,34694,2
778559056,31081,1
778585119,34165,1
778803663,26535,1
778878879,21700,3
779309949,21364,3
779316347,30053,1
779530305,48058,1
780119427,29781,1
780392220,39080,1
780588821,51915,1
780756409,30036,1
781149428,23131,1
781220076,21812,2
781663530,29539,1
781718643,25956,1
781718643,27492,2
781941157,51915,1
782033091,18763,1
782467289,50871,1
782854952,41924,1
783066537,50887,1
783389461,34698,1
783609083,29748,3
783643594,47048,1
783853093,34165,1
783928399,47818,1
784282528,23403,3
784610279,17460,1
784747729,35210,1
784893681,42949,1
785367131,34985,1
785648928,22329,7
785665023,31113,1
787020464,21300,7
787120903,47291,1
787333909,26808,1
788111011,17974,1
788524363,50341,1
788623723,25796,1
788753976,13879,4
788937115,14134,1
789008200,35719,1
789062395,42436,28
789110205,47513,1
789363684,22198,1
789451887,31627,1
789894903,47465,1
789939214,47046,1
789939214,47048,1
790237859,38825,1
790362839,29892,1
790362839,30085,1
790456562,33957,1
790460062,30599,1
790490240,30085,1
790594244,33988,2
790594244,34985,32
790728754,18507,1
790989508,50099,1
791247732,14408,1
791445722,47048,2
791601801,43946,3
791601801,48075,84
792006405,34197,1
792006405,46788,2
792296978,13894,1
792800806,14907,1
792892329,30599,1
792944485,25796,1
792944485,30085,1
792986678,34985,2
793383739,22842,2
793418782,26535,3
793603642,39626,1
793639284,25764,1
793965810,25990,1
793976129,51623,1
794008382,33683,1
794036422,51627,1
794914252,35739,1
795090297,27338,1
795097235,30567,1
795103523,26021,1
795689942,23354,1
796495742,42408,1
796957892,41924,2
797093293,30567,7
797671263,26212,2
797671263,29796,1
798275854,18265,1
798279759,22325,1
798419339,21812,1
798439698,14907,1
799462801,46276,1
799538858,23403,1
799630797,26468,1
799732896,30809,1
800044669,14407,1
800120100,34694,1
800205030,34469,8
800217284,42949,2
800256781,30569,1
800266675,42949,10
800441003,42582,1
800560608,35715,1
801217926,17737,1
801230675,35225,1
801652363,51142,1
801657405,22842,3
801734382,42180,1
802166803,34406,2
802166803,46694,2
802858109,42663,1
802887193,51384,2
802921300,51908,1
803010080,42949,1
803142295,18488,1
803217553,42436,2
803290561,38534,1
803485353,35204,1
803886883,14986,1
803924925,34985,1
805089179,34948,1
805465327,51399,1
805519613,33956,1
805519613,42436,5
805592238,26987,1
805779052,18231,1
805966058,18230,4
806086335,13363,3
806135973,46533,1
806151330,31081,1
806412048,35499,1
806481377,22874,1
806929596,34469,1
806929596,42922,4
806929596,42953,12
807181925,13397,1
807190617,17588,3
807190617,34469,1
807479699,51383,1
807492320,34711,1
807701608,25447,2
807822285,19289,2
808068055,14488,1
808435926,35707,1
808609277,51144,1
808719549,19016,2
809092628,42949,2
809124163,33940,1
809150785,50597,1
809351624,51399,2
809761886,50371,3
810421212,43466,2
810502733,46788,1
810648572,50371,1
810827771,34197,74
810827771,34711,7
810827771,41924,9
810827771,42436,95
810827771,42660,18
810912993,34390,1
811024638,26213,1
811155998,26215,1
811270743,50887,2
811556283,42374,1
812062640,21592,1
812443481,50887,2
812504564,26729,1
813101485,47284,1
813202806,50083,1
814032552,51127,1
814161176,22325,1
814243327,27258,1
814433502,22842,1
814457504,22842,1
814508151,22889,2
814732349,41925,1
814830627,17203,2
814830627,21812,6
814996292,34165,1
815221783,35450,1
815235779,47304,1
815575874,17988,1
816316440,34711,1
816357912,18232,1
816390507,26980,1
816492005,33988,1
816791544,46778,1
817083793,25796,4
817647413,34469,1
817647413,48075,8
817939950,26232,1
818053759,19146,1
818348778,31063,5
818394783,22615,3
818394783,31081,1
818394783,39322,8
818752048,18230,1
819101895,46758,1
819288801,39514,1
819320483,26729,33
819369186,31595,1
819671869,38298,2
820222794,18745,1
820654718,50853,1
821040732,29587,2
821065373,21604,1
821156934,47291,2
821219094,22389,1
822309338,51915,3
822438030,23386,1
822652963,18760,1
822746614,13363,1
823024972,25732,1
823280544,35499,1
823440127,21556,1
823544955,39288,1
823936880,30344,1
824197857,14407,1
824296724,35739,1
825205661,34711,1
825618790,47291,1
825762098,34985,1
825998523,13363,1
826165587,34197,3
826933768,25796,1
827375354,51915,1
827432944,21812,1
827716255,34934,2
827952304,38810,1
828297017,18507,1
828461284,34440,1
828740056,47046,1
829012634,18244,1
829550538,47257,4
829608816,38776,1
830337978,13909,1
830949288,23354,1
831441084,26730,2
831571050,22325,4
831717735,38821,6
831841037,21300,1
831862890,34985,1
831924349,42660,4
832096796,14907,1
832491940,35530,1
832546110,43466,4
832618041,35227,1
833105379,15050,1
833325089,30308,1
833339564,30836,1
833551422,42436,10
833574113,47046,2
833924507,43432,1
834042287,51770,1
834169894,26472,1
834196408,13619,1
835131960,26729,7
835256454,18230,1
835281116,30838,1
835699806,17747,1
835757094,31081,1
835760112,31322,2
835800057,47544,1
836186198,38307,1
836207172,30085,2
836215818,34180,1
837348507,19051,1
837351198,26468,1
837673034,38229,4
838237814,43979,2
838289648,33683,1
838355002,42036,2
838721239,42436,1
838836072,33587,1
839051220,35739,1
839140866,33955,2
839241305,30053,2
839311449,30053,1
839375116,43466,3
839553881,25956,3
839992719,51915,1
840008626,13363,1
840322030,51383,1
840756290,31063,1
841369272,34165,10
841448559,17717,1
841459724,29780,1
841712509,34197,16
841712509,47285,1
841968274,21844,1
842033500,42660,1
842143763,30053,2
842579320,22842,1
842769091,48075,1
842789630,19259,1
842833561,47304,1
843010529,30873,1
843082094,13363,10
843870991,43466,2
844386978,22325,1
844546203,50084,1
844592789,25990,1
844726928,41924,1
844726928,42436,3
844726928,42916,10
844726928,42949,16
844726928,42953,10
844726928,43946,19
844726928,48075,25
845250456,14408,1
845307130,37940,2
845351318,38582,1
845691491,43175,4
845984525,43706,2
846009337,34696,1
846130477,46267,1
846424307,17203,2
846424307,23354,3
846473636,50371,1
846907038,42150,1
847184941,34197,1
847278970,21332,1
847515322,43466,1
847701878,38039,1
847900892,18745,3
847981479,46771,2
848065118,50371,2
848323656,42164,1
848477060,25956,1
849139052,41924,1
849390249,23386,1
849560085,22329,4
849916220,14907,1
850352268,50871,1
850509659,26535,1
850728833,42953,1
851006764,33926,2
851114009,34197,1
851168597,39080,1
851981617,22874,1
852076473,47738,1
852374735,21877,1
852620145,43369,1
852712172,17764,3
853044540,30278,2
853347616,13508,1
853784462,14937,1
854292121,30584,2
854508467,34953,1
855086252,18230,1
855726386,14986,1
855913248,43946,3
855913248,46019,1
855913248,50371,1
855925786,31092,1
856234332,13363,1
856306589,26487,2
856824904,34711,1
857081891,29815,1
857655696,19259,1
857655696,22325,1
857655696,22329,15
857825985,13875,1
857998742,46019,1
859087873,42888,1
859198215,37780,2
859354403,35210,1
859656041,51881,3
860005106,47032,1
860160490,34709,1
860211860,42679,1
860762515,21812,1
861225413,34469,1
861754807,30073,1
861813566,47048,1
861930955,42436,3
861931820,14395,1
862024225,47529,1
862225933,46646,1
862365867,22615,1
862365867,35193,1
862420831,34441,2
862552545,31321,7
863248117,41892,1
863557461,47046,1
863575336,46259,1
863642171,34711,2
863642171,35225,14
863642171,35739,7
864046880,46790,1
864136185,18763,1
864462638,30085,2
864477478,50887,1
864716272,29781,3
864717678,25764,6
864717678,42404,1
864717678,46019,2
865286023,30310,1
865351021,31081,1
865450131,26470,1
865537138,34985,1
865604670,39834,1
865701787,26727,1
865922900,34424,1
866108487,30374,1
866225320,50371,1
866276390,17974,1
866669779,30567,4
866703087,35739,1
866703087,46019,9
866944886,35530,2
867047023,34486,2
867060893,33988,1
867072020,47048,4
867231917,42660,1
867309845,31338,1
867694754,29539,1
867763892,30085,1
868115884,22329,1
869445313,31290,1
869626707,42871,1
870667875,50116,1
870712308,21668,1
871048843,34985,1
871048843,46771,1
871083950,43466,1
871204809,30053,2
871272841,14136,1
871320244,30839,1
